timestamp,speaker,words,tags
13:13,JK,"You know, you saying that just kind of reminded me of what mom used to say. It should not matter if you are a preist or a prositute you should talk to and be nice to everybody. Dosen't matter if they are off the street or from Harvard. (If they) had been to prison, any of those kinds of things. The generation that came my age and lower was one of acceptance. I think. I don't judge people, it has to do with how they act, how they treat people. How do they feel? Are thet nice to you? Are they cordial? I had my run ins with different people growing up, but it was never about race.",Racial Isusues; Social
14:53,CH,"I guess that makes a lot of sense having that generation be that way. My follow up to that would be, did you expirence a lot of different cultures in the military?People from all over the country? Not neccsarily racially.",
14:57,JK,"I saw a different type of people from different parts of the country. And that is the part that I always noticied. There was a culture in the South, or if you were the Midwest, things like that. They were different based on where they came from. Not so much their color, but that played some part of it. A lot of Southern People were very predujuice. Both black and white. So, there is always a way to start a relationship where when a white guy meets a black guy from California, he is thinking of him as a black guy from his culture. He may treat him or talk to him that way. ""Boy whatcha doin"" stuff like that. It was more of that, they felt like they had a right to treat people some type of way. (This) because of where they had come from. And what the military teaches you is- Green. Nobody is another color once you put that uniform on. And that's kind of how you had to go about it, versus when they are coming from different cultures they are trying to parade that. ""Hey I'm a big strong country boy"". My budy from Maine he just wanted to hunt,fish, he was an outdoorsman who could survive on a survival trip and put on weight!(Laughter) They came back and measured him, because bottom line was they(the Army) had located us about 300 yards from where we lived. We came back and had pizza and beer. That was the idea. Him and I are still close, we went to each other's weddings. I called him just last week.",Racial Issues; Social
16:53,CH,"That is, I think something to be admired about the military- the succesful mix of cultres to try to accomplish what the mission is.",
17:03,JK,"Yeah, the military does not stand for crap like that. They'll be prejuidce against slackers. Against the guy with the tiny heart, the guy who can't clean his weapon. In fact, I think in today's world it is an advantage to have those different angles, those different cultures. When I made friends with people from different parts of the world, I learned a lot. I just learned things I never would have learned, that I never would've been exposed to. You can eat catfish, I didn't even know that was a thing. I did not start riding bikes(motorcycles) until a friend in the service let me borrow his. I was 19.. maybe about 22 years old I guess. Guy lent me his bike and I had ridden dirt bikes but he let me borrow it. He was a Southern guy but you know he says ""you can have it yourself! Take it back out!"" It was very welcoming. The other shock of the military was just how many guys died. That is the other side of it. Not from war, neccesarily- from the stres of being in the military. It gets to some guys. A guy I knew well, my roomate, died. Took his own life. Got some bad news from home and took his own life. I don't know how we could have stopped that. We never really realized it was that bad. But I knew other guys that used drugs and died from that. Man he was tough but, he died .",Military; Racial Issues
19:30,CH,"I was going to say, I understand that does happen to a lot of people in the service. I am not trying to draw any conclusions. Do you think especially during your era that there were some allienated soldiers, and from the uncoventional disrespect they had gotten during Vietnam and the years following?",
19:50,JK,"Yeah. War in general is a horrible event. And everyone knows it. Everybody suffers, everybody is damaged. You come home damaged. What you've seen, what you've heard, what you've learned. To fight a war, the results are horrible. Some are more effected, god forbid you watch somebody get hurt. Watch somebody get shot or otherwise, it is traumatic. War has the effect of guys getting shot at and they suddenly realize how vunerable they are. The become ectoplasm. They crawl in a foxhole. They get into a gunfight its an ism. You think they've got your back, cause in the military they always have your back. That's your creed. Never let your teamates down. Go unprepared. If a guy's frozen thinking ""I am just going to die"" and then his team gets hurt. There is a lot of that kind of stuff.",Vietnam;Military
21:20,CH,"Yeah I get that. sorry little bit of a left turn on you, getting away from the military stuff if that's alright. What were the politics like in the country at the time. I have heard it was a pretty crazy time, you being in the service but even earlier- as a high school student how did you feel about bif figures, if I asked you 50 years ago how you feel about say Kennedy or Nixon?",
21:40,JK,"Well, they were powerful guys, true leaders. Any guy like that is really going to enjoy power. So, pretty much from Kennedy on a lot of those guys were untrustworthy, it was particularly traumatic when Richard Nixon was implicated because while we knew everyone was doing it he got caught. I think one of the things that impacted me was Bobby Kennedy's assination. I remember where I was when John Kennedy his brother was shot. It was terrible, a total diaster. The thing about Bobby was he was coming up and someone said ""no you can't be President an....and he was killed. And that was one of the more impactful ones. Nixon they wanted to impeach. The other thing that was a conflict at the time was Nixon and the government were not able to tell what happened to comrades. A large group that I ama still a part of had to do with POW(Prisoners of war) and MIA(Missing in Action). The number has dwindled over time as DNA testing has progressed, testing and verfication-you get families that so you can identify those you find. ""Oh, ok this was Michael Harris we tested his blood or DNA and it matches his"" so the number(of missing) has gone doen. But it is still around 200 guys. So when they do the memorials at the ball, there is one in DC and one in Philadelphia, they do what is called a low crawl when they announce the guys who are still missing. So they""ll say ""Sargent Cameron Honovich US Navy, still missing."" And ""John Kittredge US Army still missing,"" very powerful stuff. And I saw it one time where they were at 1800 soldiers and now its 200, but there is still a lot of guys missing.",Cultural; General
24 50,CH,"Would you say there are a lot of similarities between say, you being a young man in the 60's in the service, and a young man who grew up today in the Afganistan or Iraq era?",
25,JK,"You know, I don't know a lot of people that were active in that, in fact just one. That is really my kids' age. That is a whole other generation. I think the soldiers now are better armed, better trained, they are more accepted at home, and there are resources for them to recover later on. But still you don't do soldering for yourself, it is not a get rich plan. It has to do with pride in your country. To do something for your nation's defense. But soldiers in those events have always been proud of it. They are doing it for the love of their country. And I feel bad because they are still not well taken care of, but they are better received. They are heroes when they get back. Soldiers from my generation, from the Vietnam era were considered bad people. They weren't given a whole lot of oppurtunities, unless they met up with other soldiers. Bikers for example. A lot of those came from groups of soldiers. They had no other place to go. They would band together. That is why you will find that a lot of motorcycle guys are retired veterans. That is their way of bonding. They haven't got skills, so they would roam and do things for money.",Military
27 05,CH,Do you think that started with the Vietnam era?,
27 10,JK,"Well it actually dates back further. One of the earliest clubs was the Blue Comets. I wanna say they go back to the 30's. There was them and maybe more. Harley(Davidson) started in 1947. They made motorcycles for both military and civlian life. A lot of the military used them. They also used sidecars, things like that. The military did, for sending messengers- things like that. I always said that would've been a good career, I always liked the thrill of being chased (laughs).",Cultural; Social
28 01,CH,(Laughing) Fair enough.,
28 02,JK,"I certainly liked riding the motorcycles, that would have been something I was interested in doing in that time period. That kind of predates me, but it was a way to do things when you get out. Join a club, help you find some work. Go ride motorcycles, it became a passion. Of course those clubs grew from a genre of people with no sense of direction, no purpose, veterans. And those are some of the biggest rides. I have been on rides where they do what's called Rolling Thunder. That is a veterans thing, it is near the wall in DC. And that has had over a million participants through the years. They used to meet up at the Pentagon, it has a ton of extra parking. They have to do that. They have to have joining parking lots. So it got pretty crazy. And the vast majority of them, it was not specifically a military thing, were veterans. But that is where it came from. That is a powerful group. It has since become disjointed. Like all things, the leadership has started to dwindle. Absloute power creates absolute.... I don't know.",Military; Cultural
29 40,CH,Absolute power corrupts aboslutely? Something like that?,
29 50,JK,Yeah I guess. What else youi got?,
30,CH,That is just about it I think.,
